postal code,latitude,longitude
486-907,38.0174964674,127.064292194
486-906,38.0174964674,127.064292194
486-905,38.0174964674,127.064292194
486-904,38.0174964674,127.064292194
486-903,38.0174964674,127.064292194
486-902,38.0462477908,127.068851531
486-901,37.9516693587,127.015187153
486-900,38.028005189,127.063700003
486-909,37.9771990743,127.029747444
486-908,38.0174964674,127.064292194
220-725,37.3402370213,127.955725213
220-724,37.3316101246,127.94392194
220-727,37.3412372351,127.953255256
220-726,37.371497001,127.940104511
220-721,37.3402370213,127.955725213
220-720,37.3374317049,127.926454722
220-723,37.3402370213,127.955725213
220-722,37.3475433136,127.956937357
220-729,37.3261113616,127.960375142
220-728,37.3261113616,127.960375142
325-884,36.1346004328,126.629300677
325-880,36.1422384053,126.601047634
325-881,36.1182463758,126.607020451
325-882,36.1514857968,126.602440936
325-883,36.1304675621,126.591104508
420-770,37.4917221378,126.753198035
420-771,37.4917221378,126.753198035
336-871,36.910373897,127.047699606
336-870,36.9297257651,127.037785014
336-873,36.8950994278,127.018475595
336-872,36.9278199045,127.045622831
336-875,36.932817634,127.07081384
336-874,36.9248475667,127.008179647
790-853,35.9861621138,129.455420521
790-852,35.9816328877,129.439131182
790-851,35.9729675898,129.494217651
790-850,35.9886493551,129.440389372
790-855,35.9749458281,129.455112785
790-854,36.0269348994,129.516659647
134-776,37.5451067859,127.13675334
134-777,37.5333803769,127.142013297
134-774,37.5235403857,127.136804466
134-775,37.5451067859,127.13675334
134-772,37.5235403857,127.136804466
134-773,37.5235403857,127.136804466
134-770,37.5392210758,127.146102254
134-771,37.5235403857,127.136804466
701-868,35.8729369783,128.727195348
134-778,37.5434363243,127.125398567
462-715,37.4283174749,127.146383575
412-801,37.7033167224,126.903679918
527-833,34.7313711051,126.810791138
420-779,37.4978927554,126.771375558
456-210,37.006308671,127.268575462
609-324,35.2198910955,129.08858215
609-322,35.2298439551,129.092720771
609-323,35.2405375016,129.093834746
609-320,35.2376380107,129.096413857
609-321,35.2244505945,129.092147349
573-832,35.9125969968,126.788702228
573-833,35.8942101399,126.725594983
573-830,35.9130017774,126.756856374
573-831,35.9235739849,126.76903886
131-702,37.582926454,127.088117446
121-848,37.563361021,126.907903372
121-849,37.5686200174,126.908915636
131-704,37.5924515951,127.083363985
121-842,37.5561762787,126.919999244
121-843,37.563361021,126.907903372
606-741,35.0881080313,129.042768676
121-841,37.5561762787,126.919999244
121-846,37.563361021,126.907903372
121-847,37.563361021,126.907903372
121-844,37.563361021,126.907903372
606-744,35.0768563302,129.04840767
463-470,37.3713693313,127.092994884
302-020,36.2437159506,127.333303659
636-940,35.4473609551,128.248926659
636-941,35.4619570349,128.247579225
636-942,35.4144971152,128.207887463
407-042,37.5251629896,126.710040723
407-041,37.532408517,126.712126095
407-040,37.532408517,126.712126095
456-749,37.0105261633,127.261925107
482-140,37.7882379644,127.029712403
456-747,36.9752113795,127.282208153
456-745,36.9531220594,127.24578527
121-150,37.5435745258,126.927779697
472-775,37.6637305223,127.287391998
472-774,37.636627825,127.316051157
472-777,37.636627825,127.316051157
472-776,37.636627825,127.316051157
472-771,37.636627825,127.316051157
472-770,37.6637305223,127.287391998
472-773,37.636627825,127.316051157
472-772,37.6439269477,127.279914464
472-779,37.636627825,127.316051157
472-778,37.6637305223,127.287391998
442-857,37.2851654812,126.986237874
442-851,37.2710844479,127.009484222
442-850,37.2710844479,127.009484222
442-853,37.2652640268,127.004148746
442-852,37.2710844479,127.009484222
210-290,37.7665448791,128.942941697
442-859,37.2767576638,126.994759157
442-858,37.2767576638,126.994759157
200-701,37.8723000309,127.736501542
200-700,37.8863587129,127.730625841
200-703,37.8585333302,127.742314348
200-702,37.886803173,127.734486133
200-705,37.8838417656,127.729714332
200-704,37.8806445682,127.736193621
200-707,37.885984308,127.74550902
200-706,37.8772502816,127.732081657
200-709,37.8814458628,127.722611441
200-708,37.886803173,127.734486133
210-740,37.7990876862,128.893987068
210-741,37.7543859683,128.915288917
210-746,37.7918897942,128.915943658
210-747,37.7918897942,128.915943658
210-745,37.7918897942,128.915943658
570-840,36.0599284995,126.910477149
570-841,36.0576927478,126.909525165
570-842,36.0338292351,126.881653501
570-843,36.0347807755,126.892996431
400-210,37.4743546581,126.619009926
331-210,36.8347166129,127.143042925
450-726,36.9902610883,127.111822739
450-727,36.9902610883,127.111822739
450-724,36.9902610883,127.111822739
450-725,36.9902610883,127.111822739
450-722,37.0006091586,127.095251178
450-723,36.9902610883,127.111822739
450-721,37.0006091586,127.095251178
450-728,36.9902610883,127.111822739
450-729,36.9902610883,127.111822739
151-898,37.4763551853,126.915679826
151-899,37.4763551853,126.915679826
151-890,37.4874524044,126.927110107
151-891,37.4874524044,126.927110107
448-994,37.3194875483,127.088968736
151-893,37.4854822659,126.918043991
448-992,37.3194875483,127.088968736
448-993,37.3194875483,127.088968736
448-990,37.3194875483,127.088968736
448-991,37.3194875483,127.088968736
425-809,37.3271604365,126.819106401
425-807,37.3271604365,126.819106401
425-806,37.3271604365,126.819106401
425-805,37.3237417617,126.837631406
425-804,37.3271604365,126.819106401
425-803,37.3271604365,126.819106401
425-802,37.3271604365,126.819106401
425-801,37.3271604365,126.819106401
425-800,37.3271604365,126.819106401
138-952,37.4965421666,127.105729381
138-953,37.5146046528,127.114387535
704-768,35.8310076866,128.52828946
704-769,35.8310076866,128.52828946
138-956,37.4965421666,127.105729381
138-954,37.5380588825,127.122225971
138-955,37.4965421666,127.105729381
704-762,35.8101527669,128.550126739
704-763,35.8293738401,128.553382095
704-760,35.8101527669,128.550126739
704-761,35.8101527669,128.550126739
704-766,35.8195928331,128.522529469
704-767,35.8195928331,128.522529469
704-764,35.8328233809,128.545561254
704-765,35.8328233809,128.545561254
611-743,35.1947858713,129.080790271
110-726,37.5695112748,126.980399217
611-742,35.1947858713,129.080790271
445-704,37.2114741755,126.823947821
151-787,37.4825987038,126.907808123
321-934,36.2669778678,127.211193404
321-935,36.2873957039,127.216969971
321-930,36.2884765656,127.239908502
321-931,36.2867497206,127.234542359
321-932,36.267977075,127.22657594
321-933,36.2695094615,127.23571497
410-814,37.6500444005,126.79236303
410-815,37.6500444005,126.79236303
410-816,37.6500444005,126.79236303
410-817,37.642859047,126.786794797
410-810,37.6557662385,126.789654489
410-811,37.6536160509,126.784416013
410-812,37.6557662385,126.789654489
415-818,37.6290373673,126.744742257
445-701,37.2326235727,127.06060867
525-820,35.0101352278,126.515879561
410-819,37.720802268,126.806484366
525-822,35.0445813216,126.51753965
525-823,35.0172532432,126.525207603
340-822,36.6415730352,126.868765572
611-749,35.1889307314,129.091530264
611-748,35.1877952794,129.070350646
689-930,35.5221201057,129.156894486
139-052,37.6325099443,127.051034933
139-053,37.6209501231,127.069060022
139-050,37.619919187,127.062987743
139-051,37.619919187,127.062987743
445-708,37.1501236572,126.9217933
445-709,37.1412339357,126.904739372
415-814,37.6012926181,126.77401741
645-160,35.1495887396,128.658204215
136-082,37.5857474137,127.018210179
136-083,37.5838880357,127.016352977
136-081,37.5864896016,127.019645993
136-086,37.5803846016,127.018842855
301-050,36.3305087346,127.418794839
136-084,37.5828961454,127.021347801
136-085,37.5823846059,127.020066071
431-058,37.3960834474,126.950173828
431-053,37.4044064832,126.944769509
431-052,37.3970813613,126.941400393
431-051,37.3998702682,126.933356967
431-050,37.3998702682,126.933356967
431-054,37.3936637807,126.947126329
703-851,35.8846473672,128.576298023
617-050,35.1542530625,128.979432466
487-839,38.073797805,127.274004792
645-220,35.1497547139,128.667385219
390-270,37.1410763035,128.245724373
448-512,37.3418901847,127.098826829
448-513,37.3418901847,127.098826829
448-510,37.3418901847,127.098826829
448-511,37.3418901847,127.098826829
435-060,37.3291267066,126.918408202
448-516,37.3045648643,127.081096021
448-517,37.3045648643,127.081096021
445-360,37.2069172826,127.037269392
448-514,37.3418901847,127.098826829
448-515,37.3045648643,127.081096021
135-190,37.4643701774,127.104345716
627-810,35.5026402245,128.814855638
627-811,35.535999055,128.8477378
404-190,37.5406173998,126.6835625
627-813,35.5346469553,128.80757692
448-518,37.3045648643,127.081096021
152-801,37.48286957,126.88764174
642-020,35.2117178263,128.67429577
448-519,37.3045648643,127.081096021
612-855,35.1722729708,129.166605691
612-856,35.2091142991,129.116950215
612-857,35.2091142991,129.116950215
612-850,35.1614288844,129.176141205
612-851,35.1625581061,129.164219068
612-852,35.1722729708,129.166605691
612-853,35.1722729708,129.166605691
612-859,35.2091142991,129.116950215
407-718,37.5251629896,126.710040723
730-806,36.2469540053,128.277201725
730-807,36.1579556954,128.308782211
730-804,36.2323872222,128.298382834
730-805,36.2450356964,128.248936177
730-802,36.2325680938,128.290995817
730-803,36.2363514367,128.319533804
730-800,36.2429494991,128.298949106
730-801,36.2595668338,128.305846801
631-410,35.1908744442,128.566266515
730-808,36.1579556954,128.308782211
730-809,36.1579556954,128.308782211
220-122,37.3824656072,127.952051695
220-121,37.3552337843,127.955206526
220-120,37.3552337843,127.955206526
135-737,37.4997541151,127.057747892
135-736,37.5022556004,127.064164454
135-735,37.5022556004,127.064164454
135-734,37.5173572047,127.03716533
135-733,37.5173572047,127.03716533
135-732,37.5143225723,127.062831022
135-731,37.5143225723,127.062831022
135-730,37.5143225723,127.062831022
314-220,36.4442744022,127.150108271
135-739,37.4909537197,127.038482017
135-738,37.4997541151,127.057747892
435-938,37.3435977434,126.900227469
423-830,37.4907492269,126.867941213
423-831,37.4846677271,126.866604167
423-832,37.4846677271,126.866604167
423-833,37.4846677271,126.866604167
423-834,37.480934521,126.870355377
423-835,37.480934521,126.870355377
423-836,37.480934521,126.870355377
423-837,37.480934521,126.870355377
423-838,37.480934521,126.870355377
423-839,37.480934521,126.870355377
621-050,35.2390744647,128.878165153
555-270,34.8395574174,127.709691244
139-931,37.6478571706,127.080407204
139-930,37.6478571706,127.080407204
139-933,37.6478571706,127.080407204
139-932,37.6478571706,127.080407204
139-935,37.6404885286,127.072685647
139-934,37.6478571706,127.080407204
446-758,37.2394247067,127.110458686
446-759,37.2525518646,127.113485181
446-756,37.319519488,127.114677876
446-757,37.2394247067,127.110458686
446-754,37.2682933145,127.158731907
446-755,37.2525518646,127.113485181
446-752,37.2525518646,127.113485181
446-753,37.2682933145,127.158731907
446-750,37.2682933145,127.158731907
446-751,37.2682933145,127.158731907
660-260,35.1807836752,128.084779039
730-110,36.0991224072,128.35318966
550-150,34.7481530662,127.722537483
656-080,34.8773515142,128.723116603
701-530,35.96966671,128.736417061
300-010,36.3273754233,127.434178396
790-300,35.9981962447,129.376335446
336-864,36.8502418463,127.022725556
700-370,35.8746910406,128.585644889
660-880,35.1883544401,128.2705216
660-881,35.2117370666,128.236767585
660-882,35.2018479506,128.284571479
134-702,37.5520146919,127.12795243
330-891,36.7407066577,127.223926906
330-890,36.7422670077,127.237152595
330-893,36.7101505702,127.254817984
330-892,36.7472564188,127.238547479
156-736,37.4989449193,126.925936393
134-704,37.5333803769,127.142013297
143-004,37.5389863156,127.097710485
100-290,37.5642150321,126.998189014
137-713,37.4986544995,126.995476496
137-712,37.4798947149,126.985501274
137-711,37.5149871794,127.013976147
137-710,37.4798947149,126.985501274
137-717,37.470622476,127.0410852
137-716,37.4834130147,126.994486969
137-715,37.464653023,127.016051163
137-714,37.4986544995,126.995476496
137-719,37.4835998899,127.012518545
137-718,37.4835998899,127.012518545
461-829,37.4658723173,127.127181507
461-828,37.4455608765,127.132842698
712-711,35.8263141683,128.769944525
712-716,35.7934377698,128.755176955
712-717,35.7898213862,128.732388957
712-714,35.8739514912,128.816260189
712-715,35.7898414714,128.776943544
530-400,34.8244020216,126.423020389
461-820,37.4480306194,127.14133195
712-718,35.9067835888,128.79352889
712-719,35.8208885888,128.822565074
461-825,37.4471652194,127.138649726
461-824,37.4408182319,127.125991008
461-827,37.4455608765,127.132842698
461-826,37.4480306194,127.14133195
340-904,36.6753184361,126.689733062
340-905,36.6803728356,126.76397284
340-902,36.7240907852,126.758062957
340-903,36.7043150397,126.725782204
340-900,36.6886020941,126.739828709
340-901,36.712786805,126.700837631
220-912,37.2836721138,127.948112917
220-913,37.2876775722,128.016553883
220-910,37.287568217,127.98905097
220-911,37.2797294482,127.972089286
220-914,37.371497001,127.940104511
220-915,37.3374317049,127.926454722
451-763,36.9810308416,126.914791899
451-762,36.996064112,126.815921358
451-761,36.997118168,126.94801777
451-767,36.9766778597,126.862195023
451-766,36.9810308416,126.914791899
451-765,36.9810308416,126.914791899
451-764,36.996064112,126.815921358
451-769,36.9955930209,126.861859834
451-768,36.9810308416,126.914791899
407-450,37.5695577224,126.711865456
619-952,35.3274810326,129.298434163
619-953,35.324705215,129.243798077
619-950,35.3138555313,129.244012735
619-951,35.3294246806,129.270551426
760-100,36.5637304465,128.730947329
361-490,36.6563862369,127.433115214
200-091,37.8721797314,127.727448954
200-090,37.8721797314,127.727448954
200-093,37.8763454241,127.741347374
200-092,37.8723000309,127.736501542
690-090,33.4916519568,126.59493722
361-725,36.6480291133,127.428648869
361-724,36.6088125181,127.489312686
361-727,36.6181836317,127.450161401
361-726,36.6480291133,127.428648869
361-721,36.6447308927,127.444411443
573-190,35.9728812303,126.711756791
361-723,36.6484761398,127.475186506
361-722,36.6183926173,127.47974161
361-729,36.6287403013,127.432920215
361-728,36.6480291133,127.428648869
680-851,35.5363651836,129.31653317
680-850,35.5413903075,129.306530776
680-853,35.5346535867,129.307867901
680-852,35.5363651836,129.31653317
680-855,35.5444169724,129.331864527
680-854,35.5352778061,129.29385923
680-857,35.5450206382,129.316447042
680-856,35.5352778061,129.29385923
740-190,36.1113524293,128.152260923
300-832,36.3173568237,127.457667994
300-833,36.3204434419,127.457409865
300-830,36.33539199,127.448894109
300-831,36.33539199,127.448894109
300-836,36.3490124099,127.42572505
300-837,36.349070221,127.447395172
300-834,36.3204434419,127.457409865
300-835,36.3490124099,127.42572505
570-123,35.9388258868,126.950497197
300-838,36.349070221,127.447395172
120-013,37.56207897,126.961983964
487-728,37.9339344561,127.226528447
487-729,37.9239763203,127.230733408
616-843,35.2113965226,129.029167775
616-842,35.2101772337,129.037161713
616-841,35.2500914547,129.012818659
616-847,35.2247624424,129.010167632
616-846,35.2247624424,129.010167632
616-845,35.2247624424,129.010167632
616-844,35.2247624424,129.010167632
616-849,35.231887199,129.010049091
616-848,35.2435799969,129.019828481
641-520,35.266257955,128.621490115
450-809,36.9902610883,127.111822739
450-808,37.0006091586,127.095251178
472-898,37.7274201757,127.171821509
472-899,37.6483763175,127.236096803
472-890,37.6637305223,127.287391998
472-891,37.636627825,127.316051157
